id,name,price,availability_365,reviews_per_month
33875614,Artist's Harlem Apartment,100,332,
33877113,Luxurious Rooms,88,180,1.5
33877682,Huge private room in convenient south Brooklyn,99,1,10.17
33877798,NYC High End Upper East Side Central Park Gem Home,151,42,11.25
33877942,Crown Heights Amazing,105,286,2.25
33878676,TRIBECA-Huge One Bedroom Doorman Apt,345,179,0.36
33880071,Beautiful Studio,150,102,0.87
33880238,Putnam Townhome,57,51,4.93
33880288,Perfect Location!,120,89,
33880355,Modern yet Cozy! Awesome Roommates and Near Metro!,34,40,
33880820,"Cute, comfy room in beautiful Brooklyn brownstone",65,17,0.67
33880913,Perfect Midtown East 1 Bed Just One Flight Stairs,200,127,5.63
33881088,Cozy Sm Room Furnished!,47,272,1.58
33881136,Cozy Brooklyn Getaway,100,163,1.33
33881201,SoHo + Greenwich Penthouse Escape! Cozy Studio!,129,167,2.8
33883497,Beautiful 2BR Bed Stuy Apartment,150,251,3
33883852,Charming Studio with Fantastic Location,165,67,
33884341,Sunny Private Room close to Manhattan(Blue),66,147,4.23
33884349,Comfy Bronx home away from home,35,48,8
33885227,Sunny Private Room close to Manhattan(Yellow),63,127,3.85
33885308,"Spacious, natural light room in EAST WILLIAMSBURG",65,0,0.94
33887493,Cute room in HK,100,351,
33888418,Beautiful room in East Village spacious apartment,180,91,
33891559,"Dapper 1BR in Upper East Side w/ Doorman + Gym, next to Central Park",352,202,
33892511,Greenpoint Sunrise Studio (Private / Entire Apt),150,241,2
33893655,Studio in doorman building in Tribeca,225,42,
33896459,Luxurious 2BR Midtown Manhattan Perfect Location Fantastic views,360,251,4.94
33897702,Privacy in a shared Space!! Males Only Plz,28,41,3.2
33897838,NEW- Sunny and Modern Cobble Hill 1 Bedroom,170,43,2.31
33898321,Room in heart of NoHo/East Village,61,84,1.76
33898799,Location! Room in Bklyn 10 minutes to Manhattan B2,79,136,3.33
33899066,Epic 3bdr 2bath next to the best rooftop bars,325,65,2.03
33899850,Privacy in a Shared Space! Males only plz,28,53,1.71
33900104,Clean and comfortable Upper East Side location,100,0,2.56
33900546,The Green Place,199,175,2.81
33900721,NEW COZY STUDIO WITH LARGE PRIVATE OUTDOOR SPACE,200,0,1.76
33900911,Gorgeous Apartment on the Upper West Side,300,13,1.33
33901005,"Sunny, Spacious, Cozy, Charming Brooklyn Abode",145,38,
33901138,Location! Room in Bklyn 10 minutes to Manhattan B3,81,121,4.17
33902284,Location! Room in Bklyn 10 minutes to Manhattan U1,81,164,4.87
33902619,Location! Room in Bklyn 10 minutes to Manhattan U2,81,105,3.8
33902876,Location! Room in Bklyn 10 minutes to Manhattan U3,81,128,3.91
33903016,Appartment-2 rooms,100,150,2.34
33903248,Location! Room in Bklyn 10 minutes to Manhattan B1,81,150,
33903300,Affordable Luxury 2 Bedroom & 2 Bath In Brooklyn,165,201,4.03
33903781,Sunny and spacious home in Greenpoint,75,0,1.2
33904680,HUGE Master Suite in Spacious Duplex,92,187,0.71
33905074,The Guest House,70,0,1.67
33906539,Eclectic Private BR in Ridgewood Woodbine,34,324,
33906887,New renovation cozy home 12 min train to Manhattan,65,89,3.04
33907003,Unique Private BR in Ridgewood Woodbine,34,278,
33907325,TW #5 Private Rm - 1st Fl. Queen Bed 1 to 2 Guests,60,343,7.59
33907604,Sunny Private BR in Ridgewood Woodbine,34,281,0.68
33907635,Charming Studio in the heart of Upper East Side,140,18,2.46
33907731,Cozy Modern Townhouse Garden Apt,95,120,2.09
33907801,Stylish Private BR in Ridgewood Woodbine,34,201,
33908098,Cozy Room near Prospect Park!,40,102,
33908121,"Shopping , City, Close the water Distance",60,155,
33908256,Bright & designed apartment in Brooklyn,120,298,5.6
33908307,Stuyvesant Heights quiet private Apartment,130,283,1
33908446,"Free Cleaning & WiFi, Quick Walk to Metro-Modern!",35,53,0.52
33909064,Clinton Hill/Bed Stuy Artist Retreat,189,349,3.66
33909151,"Mi casa es tu casa, habitación 2",44,331,7.67
33909411,Stuyvesant Heights quiet private Apt - 2 bedrooms,135,285,1.5
33909508,Private room in Manhattan,55,0,2.54
33909511,Executive room for professional.,199,350,0.42
33909539,"Luxury studio w/doorman,gym,sauna,washer/dryer",400,362,0.82
33909633,"Amazing 3 Bed Apt, Less than 5 mins to Manhattan",129,95,1.7
33910078,Bright & Cozy Apartment walking distance to Subway,225,38,4.17
33910837,Nest,75,58,0.42
33910920,Free Cleaning & WiFi-Near Train + Bars & Nightlife,35,53,1
33911027,Centrally located on Broadway -Quick walk to metro,35,54,
33911544,Best Location in NYC! 4BR Steps to Central Park!,159,157,3.42
33911691,Private room close to the JFK airport,36,192,3.69
33912045,chill zone,190,171,5.91
33912291,Bright and Chill Room in Bushwick for two friends!,70,78,5.32
33912483,Charming 2Bdr in Park Slope with roof deck,186,107,
33913644,"Modern and bright 2Bed 2Bath Bushwick, Brooklyn",150,89,1.64
33913682,Cozy room with turquoise accent in historic Harlem,75,227,3.75
33913702,Artsy apt in the heart of Brooklyn -- Near all!,75,103,1.85
33914381,Sunny and Cozy in Upper Manhattan,45,4,2.31
33914432,"Large, Peaceful Private Room in Bushwick",68,55,3.42
33914554,3 Bedroom Full house - 15mins to NYC/Ferry,135,36,0.86
33915820,Manhattan Ave Apartment 2 stops from Times Square,103,19,5.83
33915843,Beautiful duplex apartment by Times Square,85,365,3.25
33916529,Entire Studio Apartment Over Looking Central Park,200,173,0.95
33917759,Central Park North Max-Room,95,256,4.58
33917958,"LGA / Midtown, Prime room space w/ elevator +more",56,242,
33923209,"Queens SPACIOUS Bedroom, 1–3 people, 25 min to NYC",90,57,5.14
33925600,"Nice room in Brooklyn, Safe area 30m to D,N/Town",60,46,2.25
33926057,ONLY WOMEN/CAMAS PARA MUJER/HABITACIÓN COMPARTIDA,24,346,1.52
33926074,Cozy Artist's Haven Brooklyn Apartment,45,10,2.26
33927253,Private Room@Columbia University neighborhood,44,0,0.55
33927923,"Spacious, Sunny, and quiet sanctuary in FlatbushBK",120,0,0.48
33928971,Large 1BR apt. in luxury West Village building.,450,43,2.55
33929577,"Couch(sofácama), only women, near LGA & Manhattan",24,332,1.11
33929652,Private Bedroom In 5BR Apt W 2 Baths Near 3 Trains,34,252,
33930074,"Your Private Oasis In A Shared Apt, Near 3 Trains!",34,243,
33930406,Absolutely Beautiful!,98,4,0.97
33930602,Your New Private Bedroom Awaits! Near Good Transit,34,335,
33930883,Beautiful 2 bedroom 2 bathroom in East Harlem,500,55,
33930925,"Spacious Private Room W 3 Nearby Trains, In Queens",34,317,
33931270,Sleek & Sunny Private Bedroom With 3 Local Trains,34,314,
33931985,"New, Adorable Williamsburg One-Bedroom",195,0,0.47
33932313,Sunny Private BR in Ridgewood Woodbine,34,322,
33932433,"Room w/Loft & Private Bathroom, Private Entrance",62,21,0.78
33932486,Shared Couch  in  Shared Studio,20,2,
33932573,Modern Private BR in Ridgewood Woodbine,34,325,1
33932806,Trendy Private BR in Ridgewood Woodbine,34,136,
33932981,Peaceful Private BR in Ridgewood Woodbine,34,192,
33933219,24hr access recording studio with on call engineer,75,0,
33933477,Comfortable!  2 Bed Rm Apt. in House~20 min to NYC,75,86,5
33933527,Beautiful Private Room in Upper East Side #8,95,8,1.1
33933592,Stylish 4 BR APT in Ridgewood Woodbine,34,322,
33934534,#1 Shared ROOM 4YOU for 6 guests,25,167,0.71
33935442,Manhattan/帝国大夏/ time square【3】,130,132,3
33936370,Cozy room with 3 windows.,40,365,
33937108,#2 ROOM 4LEDY (4 guests),45,179,
33937444,NEW! Beautiful room in flat w/ rooftop in SOHO :),150,6,1.82
33937844,"Spacious, Light-Filled, Private Bklyn 2-Bedroom",220,251,2.03
33937907,Antonio's place,85,67,6
33938000,Super Spacious Room! Private bathroom! LES/Soho,135,93,4.05
33940543,211 east 34 stRoom 3,42,120,2.55
33941416,Comfy Room in Williamsburg! Close to 3 subways!,75,6,2.27
33941653,The Eagle's Nest,85,193,1.14
33941785,Beautiful studio apartment in a perfect location,140,56,1
33942313,Private Bedroom Modern Fully Renovated Harlem Apt,99,359,0.42
33942517,Cozy Three-Bedroom Apartment - Brooklyn,140,316,1.8
33943045,Steps away from Manhattan!,250,76,5.49
33943216,"Entire 2BR Modern, Luxurious Apt in East Village",190,0,1.4
33943482,Perfect 2 Bedrooms in Upper East Side #8,175,103,0.45
33943754,Private Room with Backyard Access!,65,66,3.38
33943994,Private & Cozy Room in Bushwick,65,61,2.63
33944331,Gorgeous 2br apartment on Madison Ave,339,86,7.89
33944413,Large modern one bedroom apartment -1 block subway,175,185,
33944634,"Centrally Located 2 Bedroom, 1 Bath",700,263,3.08
33944826,Bienvenidos a casa,65,180,3.75
33945670,Quaint City Island.Come and enjoy our home,100,180,
33945711,Brand New Luxury 2 Bed Condo in East Williamsburg!,249,177,1.97
33947023,"Authentic apartment in the heart of Williamsburg,",84,60,
33947095,Central Park West Private Room,500,90,0.49
33951037,2BR Prime West Village location!,149,219,1.92
33953726,Nice neighborhood and very close to subway,85,52,
33954390,Room with GARDEN,79,5,1.02
33954574,Luxury High Rise with Private Balcony,225,33,0.83
33955057,Splendid 1 bdrm in West Village NYC,160,2,1.88
33956049,Comfortable Private Room with everything you need!,54,81,5.32
33956883,Beautiful Cozy Private Room!,53,77,5.56
33957038,A Beautiful Williamsburg Apartment Available Today,90,63,3.53
33957835,RM#1-Blue room w/balcony 30 min NYC; all airports,65,139,1
33959560,"Gorgeous, sunny and cosy Williamsburg 2 bed Apt",130,34,
33959697,Sun-drenched apartment in Washington Heights,55,157,0.37
33960097,1890 Townhouse Penthouse Centered S Williamsburg,250,90,1
33960800,Sunlight Large Studio in Heart of Harlem,130,0,2.25
33961484,Gorgeous room near Washington Square,90,146,1.54
33961505,Gorgeous flat in vibrant Bushwick,80,213,
33961801,211 east 34 st Room 9,40,172,1
33962313,Room 4 ( 8 by 12),40,151,0.81
33962690,Cozy lil Williamsburg walk-up with a resident dog,75,43,
33962961,Manhattan Studio with Great Location!,200,82,
33962986,Room 2 ( 10 by 10),40,114,0.91
33963079,"Near Brooklyn Museum,  Barclays, Transit, & Banks",80,225,3.8
33963211,Hang The World In Your Memory©   (SLEEPS 1 to 5),150,267,
33964014,The Zen Home,69,35,3.42
33964102,"Cozy Morningside Park, Next to Columbia University",130,17,
33964812,Luxury FiDi Terrace Apt by Seaport & WTC,200,38,2.45
33964954,Modern Duplex in Artsy Williamsburg,110,26,2.57
33965415,Spacious Bedroom near Prospect Park,54,62,4.12
33965894,Doesn't get better than this! Cozy Spacious Room,54,70,4.35
33966122,"Relaxing, comfy, and stress-free apartment.",50,34,3.04
33966308,Lovely Brooklyn Bedroom,49,316,0.42
33967235,Skyline view 1BR condo with balcony,150,17,
33967503,Private room,60,1,6.71
33968500,Comfy bedroom with natural light,60,51,0.73
33968977,HUGE Dumbo apartment with private rooftop!,100,0,0.79
33969648,Comfortable and Cozy Home,55,175,7.41
33969898,Private room near Columbia University,69,0,
33970585,Ingrid’s Columbia Apt,40,17,
33970684,Its the Brooklyn way!,180,352,2.63
33970850,SummerWintersGetaway- 8 mins from JFK,350,358,3.42
33971163,Williamsburg Home,66,281,0.37
33971428,Sunny and spacious Bushwick haven,120,3,1.13
33971836,Cozy apartment In Manhattan,69,364,1.48
33971900,Bright&staylish room 15min from LaGuardia&20minJFK,70,288,2.86
33972459,Luxury New Private Duplex in Manhattan,350,243,3.29
33972460,Wow! Close to all of NYC in Lower East Side,179,0,1.52
33972589,Sunny HUGE bedroom,115,0,
33973347,Beautiful private bedroom in UES/East Harlem,90,0,2
33974082,LARGE LUXURIOUS BEDROOM CLOSE TO MANHATTAN,65,300,4.58
33974640,BEAUTIFUL PRIVATE ROOM CLOSE TO MANHATTAN,50,318,1.34
33974777,SUNNY ROOM,45,342,2.31
33975580,McDonald,100,350,1.73
33975581,Alphabet City Room,83,15,0.73
33980568,COZY PRIVATE ROOM. 5min walk to the L train!,72,333,
33980946,Modern large 3Bedrm w Washer/Dryer Next to Subway,98,321,1.22
33981416,One bedroom in Chelsea,110,145,
33982630,WEST VILLAGE Bohemian flat in neo-Tudor town house,250,265,0.88
33983585,Comfy private room with new interior!,72,318,
33984685,High comfort private room! New interior design.,73,364,
33984941,Private studio next to Penn,250,0,1
33986797,Cozy room in Richmond hill,150,0,0.4
33987446,X Light,77,179,
33987509,Private & Cozy Room 1B near Columbia Univ,120,339,0.39
33987592,Bedroom in Huge and Sunny Williamsburg Apartment!,165,0,
33987747,Cozy/Beautiful studio in Times Square. Sleep 2,199,358,
33987847,Gorgeous Rooftop Views / Seconds From Train,120,0,1.7
33987887,Clean Comfortable and Private.,49,180,5.5
33988271,"Cute, Convenient Bushwick 1-Bedroom (sleeps 6)",149,0,1
33988643,"Cozy, Friendly Apt Share for Young Professionals",68,226,0.92
33988756,Single Bedroom with private roof top,75,62,3.85
33989177,Large Private Room in Brownstone (4th fl),90,0,0.75
33989681,"Cozy, Quintessential Brooklyn Carriage House",150,173,6.55
33989972,MONTAUK HEIGHTS,89,13,4.58
33990380,Sonder | Stock Exchange | Ideal 1BR + Kitchen,228,347,1.9
33990485,Sonder | Stock Exchange | Timeless 1BR + Kitchen,256,292,2.79
33990639,Sonder | Stock Exchange | Ideal 1BR + Laundry,188,329,2.65
33990756,Sonder | Stock Exchange | Ideal 1BR + Sofa Bed,240,340,2.69
33991062,Sonder | Stock Exchange | Superior 2BR + Kitchen,255,237,2.57
33992212,2 Bedroom Sunny Apartment Near Prospect Park,199,21,2.4
33992824,Sonder | Stock Exchange | Superior 1BR + Laundry,228,349,3
33992942,"Beautiful, Furnished 1 Bedroom on Upper West Side",166,102,
33993225,Private small room in 3 bdr apt - East Village,99,30,3.42
33993343,Unique peaceful apart smartly located in Astoria,150,342,
33993547,Small Private Room  in 3 bdr apt - East Village,99,0,1.9
33993628,Blogger's apartment (w/ a ring light!) in Brooklyn,150,0,0.92
33994465,Penthouse with huge deck and city views,250,62,
33994677,Elegant Villa in the Heart of Manhattan!,790,298,1.82
33994694,"Manhattan 2BR W/ Garden, Laundry,  Near Subway",161,294,4.87
33994896,Lower East side/Soho/Chinatown room fits 3 people,123,146,4.47
33994927,"Stylish Large 2 Bedroom, Perfect Location",299,16,3.18
33995462,"Bronx, Little Italy, Arthur Ave, Fordham, Yanks.",49,358,0.94
33995466,A Perfect Studio,125,122,1
33995614,Lovely LES/SOHO/Chinatown room can fit 3 people!,123,0,4.35
33995646,Walk to Columbia University,120,95,
33995764,Private Master Suite.,75,81,
33995769,Entire studio First Floor Walk to all,190,78,3.28
33996094,Astoria Prime- 5 Min to LaGuardia/20 Min to NYC!,225,109,9.58
33996358,Paper moon private room. Best Bushwick location!,50,292,3.38
33996362,Cozy Bedroom in a New York EDITION Apartment,95,216,
33996365,Queen Bedroom in Modern Manhattan Apartment,59,10,1.74
33996948,Lovely Hudson Yards Stonehouse near Penn Station,250,144,2.35
33997927,Private Room in Queens NYC,65,180,1.69
33998142,Sonder | Wall Street | Superior 3BR + Rooftop,616,255,2.46
33998269,Sonder | Stock Exchange | Superior 2BR + Sofa Bed,408,273,0.95
33998274,Affordable Studio Close to All the Action,100,2,3
33998291,Sonder | Wall Street | Superior 1BR + Rooftop,264,348,0.83
33998396,3000 sq ft daylight photo studio,6800,364,
33999088,KingSize Dream Room,75,82,0.37
33999377,CLEAN & SPACIOUS ROOM  CLOSE TO MANHATTAN,50,336,2.88
33999874,BRIGHT ROOM CLOSE TO MIDTOWN MANHATTAN,60,355,1.52
34000977,Ocean-themed Studio Minutes from the Beach!,80,33,0.48
34002121,Pat's place (shared female only).,49,72,6.36
34008808,"Open Midtown 2BR w/ Doorman, Gym, 5 min walk to Subway, by Blueground",377,341,
34009172,Charming NoMad Studio w/ Gym + Doorman by Blueground,274,353,
34009196,"Gramercy Park 1BR w/ Great Views, Gym, W/D, near the subway by Blueground",314,337,
34009215,"Stately Gramercy Park 1BR w/ WD, Gym, Doorman, near Subway by Blueground",314,338,
34010131,Brand New & Beautiful. 1 min toTrain /15Min to JFK,199,249,6.36
34011627,Library Suite with Antique Touches - mid-Bushwick,85,0,
34013027,Lower East/Little Italy 5BR Loft! Prime Downtown!,239,176,1.76
34013205,cozy private studio in greenpoint..,118,30,0.7
34013223,ARTIST ABODE CLOSE TO APOLLO AND SCHOMBURG CENTRE,90,354,0.83
34013463,Beautiful Brooklyn Brownstone,91,9,2
34014027,Spacious Light-Filled Room in Williamsburg Loft,90,0,1.18
34014432,"Cozy , clean and comfortable",100,0,
34014834,"Beautiful colonial near Belmont Race 
Tract",180,83,
34014939,Two floor apartment near Central Park,250,88,
34015098,Entire Gorgeous Greenpoint Duplex,205,64,
34015258,E & J private stay.,69,131,3.75
34016163,PRIVATE HOUSE VERY CLOSE TO SUBWAY LINE,92,48,4.82
34016570,== TRAVELHOLIC Rooms (Modern Decor / Clean) ==,59,24,1.17
34016888,3BR Times Square Loft ! Heart of City!,149,135,1.85
34017043,Sonder | Stock Exchange | Superior 2BR + Laundry,396,328,3
34017119,Sonder | Stock Exchange | Dreamy Studio + Kitchen,215,346,1
34017464,Amazing 2 bedroom apt . Recently renovated.,120,23,
34017530,*** HEART OF MANHATTAN (Herald Square) ***,99,25,
34017965,BRIGHT SUNNY ONE BEDROOM APT WITH TERRACE,99,97,3
34018291,Laid Back Williamsburg Apartment,100,169,1.85
34019440,Beautiful&Clean 1 KING BDR apt in Chelsea LONGTERM,180,83,0.42
34019712,"Homey, Friendly Apt Share Next To Subway",68,246,2
34019889,"East Village 1BR - Sleek, Modern, Urban Oasis!",169,50,7.27
34019915,"Homey, Friendly Apt Share Next to Subway",66,223,1
34020020,"Charming, quiet and lovely Brooklyn Heights Studio",160,98,
34020036,Prime Gramercy! **12 months lease!,89,364,
34020040,"Homey, Friendly Apt Share Next To Subway",68,226,0.6
34020097,Cozy Room in Classic Crown Heights,70,153,2.67
34020964,Newly Renovated Multimedia Studio,40,178,0.54
34021170,HUGE Room. Lower East Side! Perfect location!,90,34,2
34022109,Modern Studio in Washington Heights!,90,51,1.88
34022186,Beautiful Room in Chic Area!,99,356,2.92
34022664,Couch surfing at the sanctuary,50,365,3
34022740,Safari in Brooklyn!,57,35,2.84
34023411,2 beautiful bedroom apt .with 2 main subway line,200,173,0.37
34023558,1 BR apartment in gut renovated historic building,111,21,
34023619,Entire Apartment With Space For Two,130,26,4.34
34024785,Beautiful Bright Private Room!,119,360,2.88
34025113,Large soho apt,194,89,
34029489,Private Bedroom in Amazing Location! Times Square!,500,0,0.5
34029837,Amazing Times Square Location! Private BR in Loft!,500,0,0.82
34032088,Private room- Astoria Modern,125,90,2.34
34032175,"Renovated 2BR in trendy Williamsburg, Brooklyn",200,179,
34032390,Crash pad #2,65,365,0.95
34033950,Dramatic quiet light filled 18' high E village apt,245,16,
34034553,Beautiful little apartment on the Upper East Side,150,33,0.47
34035431,"Private Room by Emmons, beaches. B, Q trains.",60,341,1.85
34035571,Beautiful Place in the Heart of Williamsburg,75,324,1.58
34035610,Private Room in a Beautiful Ridgewood Apartment,100,3,
34035902,Luxury Hudson yards apartment on the High line,590,84,
34036011,Charming East Village Penthouse Studio Apartment,130,115,1
34036047,Harlem Time Capsule,550,365,
34036136,Excellent chill spot in gowanus,100,61,1
34036333,Flamingo Paradiso East,100,66,3
34037737,Ash’s Place in Hell’s Kitchen,200,216,2.07
34038333,Walking distance to Central Park,150,0,
34038559,Gorgeous Apt on the Upper East Side,130,180,1.73
34038619,"Cozy, convenient Upper West Side studio",115,57,
34039045,Modern Brick Exposed Brooklyn Apartment!,95,4,1.88
34039320,Quiet and clean apartment in nyc,111,223,3.7
34040037,"Bay Ridge is rated Convenient, safe neighborhood",200,161,2.42
34040771,Luxurious life in Manhattan,198,28,
34040940,"Bright, Light & Airy 1 Bedroom in Kips Bay",149,0,0.59
34041523,Master Room in Harlem Duplex,140,350,1.88
34041587,The Power Tower,140,336,2
34041630,The Beatiful place,55,179,
34042173,"Peaceful, fully equipped, home away from home!",60,364,1.76
34042443,Cute Private Room in Washington Heights,49,2,0.45
34042658,Luxury Condo Steps Away From Hudson Yards NYC,195,41,4.36
34042777,Comfortable Room in NYC in Harlem area,78,89,0.46
34043476,Bohemian Artist’s Studio in Victorian Neighborhood,140,328,3.97
34043633,Huge Upper Manhattan Apartment (1st),85,55,
34045372,Soulful studio space near Yankees Stadium,107,81,
34047149,1 bedroom in North Slope with Queen bed & futon,140,130,2.22
34051551,"靠近机场,交通购物两便利大房间#1",45,360,1.43
34053030,"Dog Friendly, 1-Bedroom apt, close to subway",75,7,
34053516,2 bedroom apt in Brooklyn. Close to subway,180,173,
34054250,Clean and spacious room in charming Greenpoint,70,78,1
34055336,Private room in apartment near Central Park/6Train,169,84,
34056586,1850 Sq Brownstone duplex with  backyard,350,124,
34056679,Spanish Harlem magical place. Mezzanine bed,90,175,2.43
34056750,Wyndham Midtown 45 at New York City,500,5,
34056928,"1 block off the beach in Arverne, NY. Clean  space",54,363,
34057129,Large one of a kind designer loft in Williamsburg!,170,188,2.55
34058607,Cozy apartment at heart of Brooklyn,92,27,
34059500,Big room prime location WaHe uptown manhattan,59,293,1.64
34059931,1 BR Large Luxury Furnished Ap. Near Central Park,190,157,
34059997,Cozy Brooklyn Camper van.,70,84,
34060242,Luxe Sunny Scandinavian Loft in Downtown NYC,365,127,1.02
34060973,"Roomy, sun-drenched, one-bedroom apartment",150,0,
34061088,"Bright, Spacious Studio near Water in Lux Highrise",208,9,2.11
34061095,Empty Spacious Unfurnished 1 Bedroom Apartment,70,134,
34061159,Luxury pad by the beach,75,100,1
34061253,"Better Than A Hotel Room, Times Sq. Hell's Kitchen",150,138,1
34061588,Ideal Studio - Top Prime Location,135,1,2.37
34062194,East Village Dream Apartment - Best Rooftop View,210,284,0.49
34062487,Clean and Quiet room,44,192,1
34062693,西藏民居,85,3,
34062876,Awesome Room in Beautiful Williamsburg Loft,79,9,2.93
34063075,"Spacious Bedroom in Washington Heights, Manhattan",60,93,2.42
34063202,Bright & clean space in lively Bushwick!,75,317,3.75
34063821,Bedroom in the Heart of Brooklyn,75,138,1
34065052,Spacious & Awesome Room in Brooklyn!,75,88,4.52
34065083,"Spacious brownstone in peaceful, shady block",195,13,
34065601,Spacious & Modern Room in a Prime Location!,75,68,4.65
34065608,New Apartment & Newly Furnished in Prime Location!,75,88,5.83
34065631,"Bright 1BR in Heart of Williamsburg, Brooklyn",100,6,
34065823,"*female only* cozy room, summer sublet",24,71,
34065832,"Cozy, peaceful, and cute.",60,90,
34067204,Cosy bedroom in Williamsburg,60,5,1.25
34068735,Perfect 2 Bedroom Apartment in Hot Spot,250,263,1.73
34071098,3BR Times Square! Great Location! W/D!,149,148,0.9
34076756,A light filled historical,126,58,
34079720,Rare find!! Stylish duplex top floor all yours!,130,159,3.95
34081178,Central Park-Time Square-All Major Subways,190,10,2.08
34082053,Large basement-level studio,90,27,2.11
34082442,Beautiful Clean & Quiet Room! Rm#3,69,179,3.1
34082709,Extra Luxury Loft with private elevator & terrace,945,292,0.94
34083914,"PERFECT LOCATION, LUSH AND CHIC DOWNTOWN ROOM",155,50,1.23
34084341,Boutique 4 Bedroom/2 Bath Home by Central Park,450,123,4.29
34084476,Cozy Studio in Gramercy with Private Backyard,178,0,3.23
34085029,211 east34 st  Room 6,40,106,0.58
34085087,Huge Townhouse in New York City,690,287,1.87
34085559,211 east 34 Room 5 ( 8 by 10 ),32,126,
34085654,The Library,250,175,1.34
34085766,211 east 34 Room 7,35,131,0.98
34085929,211 East 34 St Room 8 (10 by 12),35,152,2.11
34086188,Cozy room in Harlem next to 2/3 train,45,0,2.38
34086213,"Spacious, Bright BK Two-Bed with Vintage Flare",295,0,0.81
34086656,Sonder | Stock Exchange | Gorgeous 1BR + Sofa Bed,244,260,0.83
34086800,Sonder | Stock Exchange | Divine 2BR + Kitchen,409,325,1.29
34086944,Sonder | Stock Exchange | Original 1BR + Laundry,185,291,1.28
34087005,Comfort Haven,95,180,
34087090,Sonder | Stock Exchange | Gorgeous 1BR + Kitchen,230,285,2.5
34087749,Sonder | 116 John | Laid-Back Studio + Gym,100,325,
34087750,Sonder | 116 John | Ideal 1BR + Gym,164,328,
34088667,"One master bedroom near Q10,Q24 BUS STOP, A train",78,356,5.83
34088861,Quiet Studio Apartment Near Prospect Park + Subway,105,51,5
34088961,14th Street Oasis,165,90,3.7
34089777,Bright and Artful 2-Bedroom in Fort Greene,250,12,
34089853,Quaint And Cozy Stop Over,28,49,5.49
34090389,Iconic New York penthouse with wraparound terrace,225,240,1
34090662,BedStuy Private Room (M1),54,27,2.46
34091327,Beautiful 1 bedroom near to Time’s Square,240,365,
34092210,"BEACH 2 BDR, 2 BTH NEW YORK, BRIGHTON BEACH",275,56,1
34093093,Private entrance with views. 25 mins to Manhattan,55,17,6
34093881,A Cute and cozy two bedrooms apartment.,250,61,4.07
34094976,Sweet Home near Columbia,50,72,
34096002,LIC luxury building with indoor pool and lounge,135,0,0.63
34096795,Boutique room for families w/ rooftop & breakfast,370,290,1.55
34096836,An urban retreat from the city’s hustle and bustle,430,287,1.97
34096837,Refined luxury suite with relaxed residential vibe,159,292,1
34096839,Near Hudson Yards & Times Square w/ breakfast,390,299,10.86
34096841,Sleek Times Square suite with rooftop & breakfast,410,294,0.5
34099071,Entire 3 Bedroom in Central Chelsea Location,265,164,2.42
34101162,Spacious with amazing views 1 bedroom apartment,150,0,2.14
34103144,Manhattan room near Apollo. 5 mins walk to subway!,38,247,
34107684,Cozy Bed-Stuy 1BR- easy access to Manhattan,101,167,0.57
34108545,Sunny top floor 1BR  in Victorian Brooklyn,120,49,
34109471,New HUGE gorgeous 1 BR next to Prospect Park!,150,0,0.92
34109512,Beautiful Apartment in Luxury building,225,49,4.29
34109917,Livingroom for you staying,55,270,
34110599,The Green Place I,199,170,3.28
34111158,Delightful Lower East Side Two Bedroom Apartment,200,11,2.31
34111540,Big Bedroom near Columbia University and 1 line,59,5,2.61
34111820,Quiet Uptown Stay in Historic Building,75,0,1.9
34112635,CRASH PAD near LGA JFK,28,354,2.11
34113802,"Brand New, Beautiful LES Apartment",73,364,
34115136,Sonder | Stock Exchange | Gorgeous 1BR + Laundry,210,302,3
34116007,Sky luxury building 1b1b summer rental,199,140,
34116575,"Sunny, Quiet, Green Studio near Central Park & MET",120,9,1.36
34116613,Sonder | 116 John | Restful Studio + Gym,164,327,
34116742,Old style Bk,45,179,
34117228,Whimsical music room in an Artsy W’burg 3br,78,5,2
34117732,Tons of Bars & Cafes nearby! Quick Walk to Metro,38,39,
34118020,Amazing Area - Quick walk to Metro - Spacious!,38,44,0.77
34118644,Sonder | Stock Exchange | Sleek 1BR + Kitchen,256,293,2.67
34118872,Sonder | Stock Exchange | Superior 3BR + Kitchen,468,255,
34118882,Sonder | Stock Exchange | Superior 1BR + Kitchen,229,348,2.09
34119451,Amazing 3BR private triplex in historic townhouse!,1000,286,3.09
34119485,Bright and Spacious Apartment in Bay Ridge,89,21,1.56
34120117,The Grand Blue Hideaway Near The Park,150,142,5.16
34120534,"Sunlit Apartment in the ""Friends Building""",500,82,2.31
34120696,Fully renovated 1 bedroom apartment,74,351,7.16
34120717,Sonder | Stock Exchange | Divine 1BR + Lounge,217,272,1.79
34120798,Sonder | Stock Exchange | Divine Studio + Laundry,203,328,3.13
34120977,"Chic, Spacious, Bright BK 2-Bedroom w/ Backyard",305,296,6.46
34121613,"Private room in spacious, cozy Brooklyn home.",65,88,1
34121885,NYC Summer Housing,127,192,1.74
34121944,"Spacious, studio w/ great lighting in heart of BK",99,1,0.57
34122318,"Amazing Area - Free Laundry, Cleaning & WiFi!",37,76,1
34122992,Cozy big room Perfect for 2 adults and an infant,50,364,2.34
34123251,Charming Park Slope 2BR (15 Minutes to Manhattan!),195,330,3.46
34123769,private room in new luxury building,36,365,
